athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Buller, Sophia",Clemson,ACC,100H,2024,FR-1,,,17.60,s,Charlotte 49er Classic,2024-03-14,,,-1.6,Outdoor,https://www.tfrrs.org/results/84671/5119626/Charlotte_49er_Classic/100-Hurdles,TFRRS all_performances
"Kapoor, Isabelle",Clemson,ACC,100H,2024,JR-3,,,15.02,s,Charlotte 49er Classic,2024-03-14,,,-0.7,Outdoor,https://www.tfrrs.org/results/84671/5119626/Charlotte_49er_Classic/100-Hurdles,TFRRS all_performances
"Buller, Sophia",Clemson,ACC,Long Jump,2024,FR-1,,,4.54,m,Charlotte 49er Classic,2024-03-14,,,1.6,Outdoor,https://www.tfrrs.org/results/84671/5119630/Charlotte_49er_Classic/Long-Jump,TFRRS all_performances
"Kapoor, Isabelle",Clemson,ACC,Long Jump,2024,JR-3,,,5.13,m,Charlotte 49er Classic,2024-03-14,,,2.0,Outdoor,https://www.tfrrs.org/results/84671/5119630/Charlotte_49er_Classic/Long-Jump,TFRRS all_performances
"Fingall, Aysia",Clemson,ACC,100H,2024,FR-1,,,14.90,s,UCF Black & Gold Invite,2024-03-15,,,1.6,Outdoor,https://www.tfrrs.org/results/81397/5112734/UCF_Black__Gold_Invite/100-Hurdles,TFRRS all_performances
"Fingall, Aysia",Clemson,ACC,400H,2024,FR-1,,,1:02.99,s,UCF Black & Gold Invite,2024-03-15,,,,Outdoor,https://www.tfrrs.org/results/81397/5112723/UCF_Black__Gold_Invite/400-Hurdles,TFRRS all_performances
"Nebel, Isabelle",Clemson,ACC,400H,2024,FR-1,,,1:15.38,s,UCF Black & Gold Invite,2024-03-15,,,,Outdoor,https://www.tfrrs.org/results/81397/5112723/UCF_Black__Gold_Invite/400-Hurdles,TFRRS all_performances
"McLean, Jessica",Clemson,ACC,400m,2024,SO-2,,,56.44,s,UCF Black & Gold Invite,2024-03-15,,,,Outdoor,https://www.tfrrs.org/results/81397/5112713/UCF_Black__Gold_Invite/400-Meters,TFRRS all_performances
"Thompson, Kenya",Clemson,ACC,400m,2024,JR-3,,,55.27,s,UCF Black & Gold Invite,2024-03-15,,,,Outdoor,https://www.tfrrs.org/results/81397/5112713/UCF_Black__Gold_Invite/400-Meters,TFRRS all_performances
"Williams, Courtney",Clemson,ACC,400m,2024,SR-4,,,53.81,s,UCF Black & Gold Invite,2024-03-15,,,,Outdoor,https://www.tfrrs.org/results/81397/5112713/UCF_Black__Gold_Invite/400-Meters,TFRRS all_performances
"Johnston, Caroline",Clemson,ACC,Long Jump,2024,SR-4,,,5.87,m,UCF Black & Gold Invite,2024-03-15,,,-1.5,Outdoor,https://www.tfrrs.org/results/81397/5112750/UCF_Black__Gold_Invite/Long-Jump,TFRRS all_performances
"Fingall, Aysia",Clemson,ACC,100H,2024,FR-1,,,16.05,s,UCF Knights Invite,2024-03-22,,,1.5,Outdoor,https://www.tfrrs.org/results/81665/5127792/UCF_Knights_Invite/100-Hurdles,TFRRS all_performances
"Wilson, Oneka",Clemson,ACC,100H,2024,SO-2,,,13.36,s,UCF Knights Invite,2024-03-22,,,1.1,Outdoor,https://www.tfrrs.org/results/81665/5127792/UCF_Knights_Invite/100-Hurdles,TFRRS all_performances
"Fingall, Aysia",Clemson,ACC,400H,2024,FR-1,,,1:03.21,s,UCF Knights Invite,2024-03-22,,,,Outdoor,https://www.tfrrs.org/results/81665/5127779/UCF_Knights_Invite/400-Hurdles,TFRRS all_performances
"Dixon, Jodi Ann",Clemson,ACC,400m,2024,JR-3,,,59.39,s,UCF Knights Invite,2024-03-22,,,,Outdoor,https://www.tfrrs.org/results/81665/5127770/UCF_Knights_Invite/400-Meters,TFRRS all_performances
"Gadson, Ken'naria",Clemson,ACC,400m,2024,SR-4,,,52.78,s,UCF Knights Invite,2024-03-22,,,,Outdoor,https://www.tfrrs.org/results/81665/5127770/UCF_Knights_Invite/400-Meters,TFRRS all_performances
"Myrie, Ockera",Clemson,ACC,400m,2024,SR-4,,,56.90,s,UCF Knights Invite,2024-03-22,,,,Outdoor,https://www.tfrrs.org/results/81665/5127770/UCF_Knights_Invite/400-Meters,TFRRS all_performances
"Nebel, Isabelle",Clemson,ACC,400m,2024,FR-1,,,1:02.44,s,UCF Knights Invite,2024-03-22,,,,Outdoor,https://www.tfrrs.org/results/81665/5127770/UCF_Knights_Invite/400-Meters,TFRRS all_performances
"Osher, Mackenzie",Clemson,ACC,400m,2024,JR-3,,,54.27,s,UCF Knights Invite,2024-03-22,,,,Outdoor,https://www.tfrrs.org/results/81665/5127770/UCF_Knights_Invite/400-Meters,TFRRS all_performances
"Thompson, Kenya",Clemson,ACC,400m,2024,JR-3,,,56.12,s,UCF Knights Invite,2024-03-22,,,,Outdoor,https://www.tfrrs.org/results/81665/5127770/UCF_Knights_Invite/400-Meters,TFRRS all_performances
"Johnston, Caroline",Clemson,ACC,Long Jump,2024,SR-4,,,5.96,m,UCF Knights Invite,2024-03-22,,,1.4,Outdoor,https://www.tfrrs.org/results/81665/5127807/UCF_Knights_Invite/Long-Jump,TFRRS all_performances
"Fingall, Aysia",Clemson,ACC,400H,2024,FR-1,,,1:03.34,s,2024 96th Clyde Littlefield Texas Relays,2024-03-27,,,,Outdoor,https://www.tfrrs.org/results/83393/5147098/2024_96th_Clyde_Littlefield_Texas_Relays/400-Hurdles,TFRRS all_performances
"Kapoor, Isabelle",Clemson,ACC,100H,2024,JR-3,,,14.86,s,Duke Invitational,2024-04-11,,,-1.0,Outdoor,https://www.tfrrs.org/results/81886/5206861/Duke_Invitational/100-Hurdles,TFRRS all_performances
"Fingall, Aysia",Clemson,ACC,100H,2024,FR-1,,,15.04,s,Tom Jones Memorial Invitational,2024-04-12,,,2.0,Outdoor,https://www.tfrrs.org/results/85961/5199026/Tom_Jones_Memorial_Invitational/100-Hurdles,TFRRS all_performances
"Wilson, Oneka",Clemson,ACC,100H,2024,SO-2,,,13.27,s,Tom Jones Memorial Invitational,2024-04-12,,,1.5,Outdoor,https://www.tfrrs.org/results/85961/5199024/Tom_Jones_Memorial_Invitational/100-Hurdles,TFRRS all_performances
"Dixon, Jodi Ann",Clemson,ACC,400H,2024,JR-3,,,1:00.73,s,Tom Jones Memorial Invitational,2024-04-12,,,,Outdoor,https://www.tfrrs.org/results/85961/5199031/Tom_Jones_Memorial_Invitational/400-Hurdles,TFRRS all_performances
"Fingall, Aysia",Clemson,ACC,400H,2024,FR-1,,,1:01.93,s,Tom Jones Memorial Invitational,2024-04-12,,,,Outdoor,https://www.tfrrs.org/results/85961/5199031/Tom_Jones_Memorial_Invitational/400-Hurdles,TFRRS all_performances
"Gadson, Ken'naria",Clemson,ACC,400H,2024,SR-4,,,56.68,s,Tom Jones Memorial Invitational,2024-04-12,,,,Outdoor,https://www.tfrrs.org/results/85961/5199023/Tom_Jones_Memorial_Invitational/400-Hurdles,TFRRS all_performances
"Osher, Mackenzie",Clemson,ACC,400m,2024,JR-3,,,53.81,s,Tom Jones Memorial Invitational,2024-04-12,,,,Outdoor,https://www.tfrrs.org/results/85961/5199019/Tom_Jones_Memorial_Invitational/400-Meters,TFRRS all_performances
"Williams, Courtney",Clemson,ACC,400m,2024,SR-4,,,53.22,s,Tom Jones Memorial Invitational,2024-04-12,,,,Outdoor,https://www.tfrrs.org/results/85961/5199019/Tom_Jones_Memorial_Invitational/400-Meters,TFRRS all_performances
"Johnston, Caroline",Clemson,ACC,Long Jump,2024,SR-4,,,5.79,m,Tom Jones Memorial Invitational,2024-04-12,,,0.7,Outdoor,https://www.tfrrs.org/results/85961/5198998/Tom_Jones_Memorial_Invitational/Long-Jump,TFRRS all_performances
"Kapoor, Isabelle",Clemson,ACC,100H,2024,JR-3,,,15.25,s,USC Outdoor Open,2024-04-20,,,0.1,Outdoor,https://www.tfrrs.org/results/85539/5220063/USC_Outdoor_Open/100-Hurdles,TFRRS all_performances
