athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Fingall, Aysia",Clemson,ACC,100H,2025,SO-2,,,14.43,s,UCF Black & Gold Challenge,2025-03-21,,,0.2,Outdoor,https://www.tfrrs.org/results/87054/5462796/UCF_Black__Gold_Challenge/100-Hurdles,TFRRS all_performances
"Dixon, JodyAnn",Clemson,ACC,400H,2025,SR-4,,,59.25,s,UCF Black & Gold Challenge,2025-03-21,,,,Outdoor,https://www.tfrrs.org/results/87054/5462783/UCF_Black__Gold_Challenge/400-Hurdles,TFRRS all_performances
"Fingall, Aysia",Clemson,ACC,400H,2025,SO-2,,,1:00.66,s,UCF Black & Gold Challenge,2025-03-21,,,,Outdoor,https://www.tfrrs.org/results/87054/5462783/UCF_Black__Gold_Challenge/400-Hurdles,TFRRS all_performances
"Nebel, Isabelle",Clemson,ACC,400H,2025,SO-2,,,59.78,s,UCF Black & Gold Challenge,2025-03-21,,,,Outdoor,https://www.tfrrs.org/results/87054/5462783/UCF_Black__Gold_Challenge/400-Hurdles,TFRRS all_performances
"Dixon, JodyAnn",Clemson,ACC,400m,2025,SR-4,,,54.14,s,UCF Black & Gold Challenge,2025-03-21,,,,Outdoor,https://www.tfrrs.org/results/87054/5462774/UCF_Black__Gold_Challenge/400-Meters,TFRRS all_performances
"Fulton, Ashley",Clemson,ACC,400m,2025,FR-1,,,58.85,s,UCF Black & Gold Challenge,2025-03-21,,,,Outdoor,https://www.tfrrs.org/results/87054/5462774/UCF_Black__Gold_Challenge/400-Meters,TFRRS all_performances
"Nebel, Isabelle",Clemson,ACC,400m,2025,SO-2,,,55.39,s,UCF Black & Gold Challenge,2025-03-21,,,,Outdoor,https://www.tfrrs.org/results/87054/5462774/UCF_Black__Gold_Challenge/400-Meters,TFRRS all_performances
"Thompson, Kenya",Clemson,ACC,400m,2025,SR-4,,,54.38,s,UCF Black & Gold Challenge,2025-03-21,,,,Outdoor,https://www.tfrrs.org/results/87054/5462774/UCF_Black__Gold_Challenge/400-Meters,TFRRS all_performances
"Williams, Shanque",Clemson,ACC,400m,2025,FR-1,,,52.75,s,UCF Black & Gold Challenge,2025-03-21,,,,Outdoor,https://www.tfrrs.org/results/87054/5462774/UCF_Black__Gold_Challenge/400-Meters,TFRRS all_performances
"Stapleton, Tia",Clemson,ACC,Long Jump,2025,SO-2,,,5.79,m,UCF Black & Gold Challenge,2025-03-21,,,-1.1,Outdoor,https://www.tfrrs.org/results/87054/5462811/UCF_Black__Gold_Challenge/Long-Jump,TFRRS all_performances
"Fingall, Aysia",Clemson,ACC,100H,2025,SO-2,,,14.28,s,2025 97th Clyde Littlefield Texas Relays,2025-03-26,,,2.0,Outdoor,https://www.tfrrs.org/results/89183/5483884/2025_97th_Clyde_Littlefield_Texas_Relays/100-Hurdles,TFRRS all_performances
"Dixon, JodyAnn",Clemson,ACC,400H,2025,SR-4,,,58.66,s,2025 97th Clyde Littlefield Texas Relays,2025-03-26,,,,Outdoor,https://www.tfrrs.org/results/89183/5483888/2025_97th_Clyde_Littlefield_Texas_Relays/400-Hurdles,TFRRS all_performances
"Fingall, Aysia",Clemson,ACC,400H,2025,SO-2,,,1:02.09,s,2025 97th Clyde Littlefield Texas Relays,2025-03-26,,,,Outdoor,https://www.tfrrs.org/results/89183/5483888/2025_97th_Clyde_Littlefield_Texas_Relays/400-Hurdles,TFRRS all_performances
"Nebel, Isabelle",Clemson,ACC,400H,2025,SO-2,,,1:01.66,s,2025 97th Clyde Littlefield Texas Relays,2025-03-26,,,,Outdoor,https://www.tfrrs.org/results/89183/5483888/2025_97th_Clyde_Littlefield_Texas_Relays/400-Hurdles,TFRRS all_performances
"Foreman, Shantae",Clemson,ACC,Long Jump,2025,JR-3,,,5.52,m,2025 97th Clyde Littlefield Texas Relays,2025-03-26,,,-0.5,Outdoor,https://www.tfrrs.org/results/89183/5483917/2025_97th_Clyde_Littlefield_Texas_Relays/Long-Jump,TFRRS all_performances
"Stapleton, Tia",Clemson,ACC,Long Jump,2025,SO-2,,,5.77,m,2025 97th Clyde Littlefield Texas Relays,2025-03-26,,,-1.0,Outdoor,https://www.tfrrs.org/results/89183/5483892/2025_97th_Clyde_Littlefield_Texas_Relays/Long-Jump,TFRRS all_performances
"Fortuna, Emma",Clemson,ACC,100H,2025,SO-2,,,16.34,s,Raleigh Relays,2025-03-27,,,-1.7,Outdoor,https://www.tfrrs.org/results/88921/5479551/Raleigh_Relays/100-Hurdles,TFRRS all_performances
"Kapoor, Isabelle",Clemson,ACC,Long Jump,2025,JR-3,,,5.17,m,Raleigh Relays,2025-03-27,,,0.2,Outdoor,https://www.tfrrs.org/results/88921/5481365/Raleigh_Relays/Long-Jump,TFRRS all_performances
"Fingall, Aysia",Clemson,ACC,100H,2025,SO-2,,,14.65,s,Duke Invitational,2025-04-10,,,+0.0,Outdoor,https://www.tfrrs.org/results/87447/5540761/Duke_Invitational/100-Hurdles,TFRRS all_performances
"Kapoor, Isabelle",Clemson,ACC,100H,2025,JR-3,,,14.68,s,Duke Invitational,2025-04-10,,,2.0,Outdoor,https://www.tfrrs.org/results/87447/5544713/Duke_Invitational/100-Hurdles,TFRRS all_performances
"Wilson, Oneka",Clemson,ACC,100H,2025,JR-3,,,13.16,s,Duke Invitational,2025-04-10,,,1.0,Outdoor,https://www.tfrrs.org/results/87447/5540761/Duke_Invitational/100-Hurdles,TFRRS all_performances
"Wilson, Oneka",Clemson,ACC,100H,2025,JR-3,,,13.41,s,Duke Invitational,2025-04-10,,,0.2,Outdoor,https://www.tfrrs.org/results/87447/5540761/Duke_Invitational/100-Hurdles,TFRRS all_performances
"Buller, Sophia",Clemson,ACC,400H,2025,SO-2,,,1:06.21,s,Duke Invitational,2025-04-10,,,,Outdoor,https://www.tfrrs.org/results/87447/5540723/Duke_Invitational/400-Hurdles,TFRRS all_performances
"Dixon, JodyAnn",Clemson,ACC,400H,2025,SR-4,,,57.48,s,Duke Invitational,2025-04-10,,,,Outdoor,https://www.tfrrs.org/results/87447/5540723/Duke_Invitational/400-Hurdles,TFRRS all_performances
"Fingall, Aysia",Clemson,ACC,400H,2025,SO-2,,,1:00.82,s,Duke Invitational,2025-04-10,,,,Outdoor,https://www.tfrrs.org/results/87447/5540723/Duke_Invitational/400-Hurdles,TFRRS all_performances
"Nebel, Isabelle",Clemson,ACC,400H,2025,SO-2,,,1:01.11,s,Duke Invitational,2025-04-10,,,,Outdoor,https://www.tfrrs.org/results/87447/5540723/Duke_Invitational/400-Hurdles,TFRRS all_performances
"Fulton, Ashley",Clemson,ACC,400m,2025,FR-1,,,57.62,s,Duke Invitational,2025-04-10,,,,Outdoor,https://www.tfrrs.org/results/87447/5540759/Duke_Invitational/400-Meters,TFRRS all_performances
"Williams, Shanque",Clemson,ACC,400m,2025,FR-1,,,53.92,s,Duke Invitational,2025-04-10,,,,Outdoor,https://www.tfrrs.org/results/87447/5540759/Duke_Invitational/400-Meters,TFRRS all_performances
"Foreman, Shantae",Clemson,ACC,Long Jump,2025,JR-3,,,6.04,m,Duke Invitational,2025-04-10,,,0.1,Outdoor,https://www.tfrrs.org/results/87447/5540772/Duke_Invitational/Long-Jump,TFRRS all_performances
"Fortuna, Emma",Clemson,ACC,Long Jump,2025,SO-2,,,5.00,m,Duke Invitational,2025-04-10,,,-0.2,Outdoor,https://www.tfrrs.org/results/87447/5544717/Duke_Invitational/Long-Jump,TFRRS all_performances
"Kapoor, Isabelle",Clemson,ACC,Long Jump,2025,JR-3,,,5.25,m,Duke Invitational,2025-04-10,,,0.2,Outdoor,https://www.tfrrs.org/results/87447/5544717/Duke_Invitational/Long-Jump,TFRRS all_performances
"Stapleton, Tia",Clemson,ACC,Long Jump,2025,SO-2,,,5.81,m,Duke Invitational,2025-04-10,,,-0.1,Outdoor,https://www.tfrrs.org/results/87447/5540772/Duke_Invitational/Long-Jump,TFRRS all_performances
"Fingall, Aysia",Clemson,ACC,100H,2025,SO-2,,,14.26,s,Tom Jones Invitational,2025-04-18,,,1.1,Outdoor,https://www.tfrrs.org/results/91823/5651918/Tom_Jones_Invitational/100-Hurdles,TFRRS all_performances
"Wilson, Oneka",Clemson,ACC,100H,2025,JR-3,,,13.06,s,Tom Jones Invitational,2025-04-18,,,-3.1,Outdoor,https://www.tfrrs.org/results/91823/5651919/Tom_Jones_Invitational/100-Hurdles,TFRRS all_performances
"Wilson, Oneka",Clemson,ACC,100H,2025,JR-3,,,13.07,s,Tom Jones Invitational,2025-04-18,,,-0.5,Outdoor,https://www.tfrrs.org/results/91823/5651919/Tom_Jones_Invitational/100-Hurdles,TFRRS all_performances
"Dixon, JodyAnn",Clemson,ACC,400H,2025,SR-4,,,56.36,s,Tom Jones Invitational,2025-04-18,,,,Outdoor,https://www.tfrrs.org/results/91823/5651941/Tom_Jones_Invitational/400-Hurdles,TFRRS all_performances
"Fingall, Aysia",Clemson,ACC,400H,2025,SO-2,,,1:01.36,s,Tom Jones Invitational,2025-04-18,,,,Outdoor,https://www.tfrrs.org/results/91823/5651940/Tom_Jones_Invitational/400-Hurdles,TFRRS all_performances
"Nebel, Isabelle",Clemson,ACC,400H,2025,SO-2,,,1:00.70,s,Tom Jones Invitational,2025-04-18,,,,Outdoor,https://www.tfrrs.org/results/91823/5651940/Tom_Jones_Invitational/400-Hurdles,TFRRS all_performances
"Osher, Mackenzie",Clemson,ACC,400m,2025,SR-4,,,54.29,s,Tom Jones Invitational,2025-04-18,,,,Outdoor,https://www.tfrrs.org/results/91823/5651934/Tom_Jones_Invitational/400-Meters,TFRRS all_performances
"Thompson, Kenya",Clemson,ACC,400m,2025,SR-4,,,56.87,s,Tom Jones Invitational,2025-04-18,,,,Outdoor,https://www.tfrrs.org/results/91823/5651934/Tom_Jones_Invitational/400-Meters,TFRRS all_performances
"Williams, Shanque",Clemson,ACC,400m,2025,FR-1,,,51.49,s,Tom Jones Invitational,2025-04-18,,,,Outdoor,https://www.tfrrs.org/results/91823/5651936/Tom_Jones_Invitational/400-Meters,TFRRS all_performances
"Foreman, Shantae",Clemson,ACC,Long Jump,2025,JR-3,,,6.12,m,Tom Jones Invitational,2025-04-18,,,0.2,Outdoor,https://www.tfrrs.org/results/91823/5651963/Tom_Jones_Invitational/Long-Jump,TFRRS all_performances
"Stapleton, Tia",Clemson,ACC,Long Jump,2025,SO-2,,,5.70,m,Tom Jones Invitational,2025-04-18,,,-0.5,Outdoor,https://www.tfrrs.org/results/91823/5651963/Tom_Jones_Invitational/Long-Jump,TFRRS all_performances
"Fingall, Aysia",Clemson,ACC,100H,2025,SO-2,,,14.19,s,Penn Relays,2025-04-24,,,-1.0,Outdoor,https://www.tfrrs.org/results/92108/5610642/Penn_Relays/100-Hurdles,TFRRS all_performances
"Wilson, Oneka",Clemson,ACC,100H,2025,JR-3,,,12.94,s,Penn Relays,2025-04-24,,,-0.1,Outdoor,https://www.tfrrs.org/results/92108/5610637/Penn_Relays/100-Hurdles,TFRRS all_performances
"Wilson, Oneka",Clemson,ACC,100H,2025,JR-3,,,13.33,s,Penn Relays,2025-04-24,,,-1.9,Outdoor,https://www.tfrrs.org/results/92108/5610642/Penn_Relays/100-Hurdles,TFRRS all_performances
"Dixon, JodyAnn",Clemson,ACC,400H,2025,SR-4,,,56.86,s,Penn Relays,2025-04-24,,,,Outdoor,https://www.tfrrs.org/results/92108/5610628/Penn_Relays/400-Hurdles,TFRRS all_performances
"Fingall, Aysia",Clemson,ACC,400H,2025,SO-2,,,1:00.96,s,Penn Relays,2025-04-24,,,,Outdoor,https://www.tfrrs.org/results/92108/5610628/Penn_Relays/400-Hurdles,TFRRS all_performances
"Nebel, Isabelle",Clemson,ACC,400H,2025,SO-2,,,1:00.50,s,Penn Relays,2025-04-24,,,,Outdoor,https://www.tfrrs.org/results/92108/5610628/Penn_Relays/400-Hurdles,TFRRS all_performances
