athlete,school,conference,event,season,class_year,birth_date,age_at_meet,performance,unit,meet,meet_date,round,place,wind,indoor_outdoor,source_url,data_status
"Rush, Ella",Georgia,SEC,100H,2024,SO-2,,,15.14,seconds,Hurricane Collegiate Invite,2024-03-23,,,-0.1,Outdoor,https://www.tfrrs.org/results/84947/5225229/Hurricane_Collegiate_Invite_/100-Hurdles,TFRRS all_performances
"Mustin, Dominique",Georgia,SEC,400H,2024,SR-4,,,57.02,seconds,Hurricane Collegiate Invite,2024-03-23,,,,Outdoor,https://www.tfrrs.org/results/84947/5225226/Hurricane_Collegiate_Invite_/400-Hurdles,TFRRS all_performances
"Pollock, Zoe",Georgia,SEC,400H,2024,SR-4,,,57.54,seconds,Hurricane Collegiate Invite,2024-03-23,,,,Outdoor,https://www.tfrrs.org/results/84947/5225226/Hurricane_Collegiate_Invite_/400-Hurdles,TFRRS all_performances
"Mustin, Dominique",Georgia,SEC,400H,2024,SR-4,,,57.09,seconds,LSU Battle on the Bayou,2024-03-29,,,,Outdoor,https://www.tfrrs.org/results/84130/5145897/LSU_Battle_on_the_Bayou/400-Hurdles,TFRRS all_performances
"Pollock, Zoe",Georgia,SEC,400H,2024,SR-4,,,58.70,seconds,LSU Battle on the Bayou,2024-03-29,,,,Outdoor,https://www.tfrrs.org/results/84130/5145897/LSU_Battle_on_the_Bayou/400-Hurdles,TFRRS all_performances
"Butler, Aaliyah",Georgia,SEC,400m,2024,SO-2,,,51.22,seconds,LSU Battle on the Bayou,2024-03-29,,,,Outdoor,https://www.tfrrs.org/results/84130/5145894/LSU_Battle_on_the_Bayou/400-Meters,TFRRS all_performances
"Harris, Sydney",Georgia,SEC,400m,2024,FR-1,,,53.85,seconds,LSU Battle on the Bayou,2024-03-29,,,,Outdoor,https://www.tfrrs.org/results/84130/5145894/LSU_Battle_on_the_Bayou/400-Meters,TFRRS all_performances
"Tate, Haley",Georgia,SEC,400m,2024,SO-2,,,53.22,seconds,LSU Battle on the Bayou,2024-03-29,,,,Outdoor,https://www.tfrrs.org/results/84130/5145894/LSU_Battle_on_the_Bayou/400-Meters,TFRRS all_performances
"Rush, Ella",Georgia,SEC,100H,2024,SO-2,,,15.02,seconds,Hurricane Alumni Invitational,2024-04-05,,,1.3,Outdoor,https://www.tfrrs.org/results/85657/5225113/Hurricane_Alumni_Invitational/100-Hurdles,TFRRS all_performances
"Rush, Ella",Georgia,SEC,Long Jump,2024,SO-2,,,6.03,m,Hurricane Alumni Invitational,2024-04-05,,,-1.4,Outdoor,https://www.tfrrs.org/results/85657/5225117/Hurricane_Alumni_Invitational/Long-Jump,TFRRS all_performances
Bella Witt,Georgia,SEC,100H,2024,JR,,,13.24,seconds,Tom Jones Memorial Invitational,2024-04-12,Prelim,12,2.1,Outdoor,https://www.tfrrs.org/athletes/8996999/UCLA/Bella_Witt.html,legacy_source_needs_review
"Mustin, Dominique",Georgia,SEC,400H,2024,SR-4,,,57.13,seconds,Tom Jones Memorial Invitational,2024-04-12,,,,Outdoor,https://www.tfrrs.org/results/85961/5199023/Tom_Jones_Memorial_Invitational/400-Hurdles,TFRRS all_performances
"Pollock, Zoe",Georgia,SEC,400H,2024,SR-4,,,58.24,seconds,Tom Jones Memorial Invitational,2024-04-12,,,,Outdoor,https://www.tfrrs.org/results/85961/5199023/Tom_Jones_Memorial_Invitational/400-Hurdles,TFRRS all_performances
